FullSampleName,germplasmName,OrigKeyFile,OriginOfSample
TMS21F1187P0026.A42417...TMS21F1187P0026,NA,NA,NA
TMS21F1187P0032.A42443...TMS21F1187P0032,NA,NA,NA
TMS21F1189P0005.A42350...TMS21F1189P0005,NA,NA,NA
TMS21F1197P0001.A42405...TMS21F1197P0001,NA,NA,NA
TMS21F1203P0005.A42444...TMS21F1203P0005,NA,NA,NA
TMS21F1204P0026.A42395...TMS21F1204P0026,NA,NA,NA
TMS21F1218P0010.A42384...TMS21F1218P0010,NA,NA,NA
TMS21F1220P0002.A42431...TMS21F1220P0002,NA,NA,NA
TMS21F1220P0003.A42406...TMS21F1220P0003,NA,NA,NA
TMS21F1220P0007.A42368...TMS21F1220P0007,NA,NA,NA
TMS21F1220P0014.A42420...TMS21F1220P0014,NA,NA,NA
TMS21F1222P0002.A42316...TMS21F1222P0002,NA,NA,NA
TMS21F1223P0004.A42445...TMS21F1223P0004,NA,NA,NA
TMS21F1224P0004.A42440...TMS21F1224P0004,NA,NA,NA
TMS21F1224P0007.A42336...TMS21F1224P0007,NA,NA,NA
TMS21F1228P0007.A42390...TMS21F1228P0007,NA,NA,NA
TMS21F1230P0002.A42359...TMS21F1230P0002,NA,NA,NA
TMS21F1232P0003.A42335...TMS21F1232P0003,NA,NA,NA
TMS21F1233P0001.A42419...TMS21F1233P0001,NA,NA,NA
TMS21F1233P0005.A42425...TMS21F1233P0005,NA,NA,NA
TMS21F1233P0006.A42441...TMS21F1233P0006,NA,NA,NA
TMS21F1234P0010.A42290...TMS21F1234P0010,NA,NA,NA
TMS21F1235P0004.A42364...TMS21F1235P0004,NA,NA,NA
TMS21F1236P0001.A42378...TMS21F1236P0001,NA,NA,NA
TMS21F1236P0012.A42358...TMS21F1236P0012,NA,NA,NA
TMS21F1236P0015.A42352...TMS21F1236P0015,NA,NA,NA
TMS21F1238P0004.A42428...TMS21F1238P0004,NA,NA,NA
TMS21F1244P0001.A42383...TMS21F1244P0001,NA,NA,NA
TMS21F1245P0003.A42366...TMS21F1245P0003,NA,NA,NA
TMS21F1247P0001.A42388...TMS21F1247P0001,NA,NA,NA
TMS21F1252P0003.A42241...TMS21F1252P0003,NA,NA,NA
TMS21F1252P0013.A42250...TMS21F1252P0013,NA,NA,NA
TMS21F1252P0014.A42225...TMS21F1252P0014,NA,NA,NA
TMS21F1256P0003.A42257...TMS21F1256P0003,NA,NA,NA
TMS21F1256P0035.A42231...TMS21F1256P0035,NA,NA,NA
TMS21F1256P0038.A42247...TMS21F1256P0038,NA,NA,NA
TMS21F1256P0064.A42217...TMS21F1256P0064,NA,NA,NA
TMS21F1257P0016.A42267...TMS21F1257P0016,NA,NA,NA
TMS21F1262P0009.A42272...TMS21F1262P0009,NA,NA,NA
TMS21F1263P0003.A42294...TMS21F1263P0003,NA,NA,NA
TMS21F1267P0012.A42230...TMS21F1267P0012,NA,NA,NA
TMS21F1267P0014.A42244...TMS21F1267P0014,NA,NA,NA
TMS21F1269P0003.A41268...TMS21F1269P0003,NA,NA,NA
TMS21F1277P0003.A42269...TMS21F1277P0003,NA,NA,NA
TMS21F1277P0006.A42232...TMS21F1277P0006,NA,NA,NA
TMS21F1277P0033.A42221...TMS21F1277P0033,NA,NA,NA
TMS21F1277P0046.A42245...TMS21F1277P0046,NA,NA,NA
TMS21F1279P0006.A42249...TMS21F1279P0006,NA,NA,NA
TMS21F1279P0007.A42236...TMS21F1279P0007,NA,NA,NA
TMS21F1292P0003.A42392...TMS21F1292P0003,NA,NA,NA
TMS21F1292P0004.A42305...TMS21F1292P0004,NA,NA,NA
TMS21F1292P0006.A42394...TMS21F1292P0006,NA,NA,NA
TMS21F1294P0011.A41273...TMS21F1294P0011,NA,NA,NA
TMS21F1297P0010.A42379...TMS21F1297P0010,NA,NA,NA
TMS21F1302P0004.A42288...TMS21F1302P0004,NA,NA,NA
TMS21F1304P0001.A42407...TMS21F1304P0001,NA,NA,NA
TMS21F1306P0002.A42410...TMS21F1306P0002,NA,NA,NA
TMS21F1311P0016.A42293...TMS21F1311P0016,NA,NA,NA
TMS21F1312P0011.A42325...TMS21F1312P0011,NA,NA,NA
TMS21F1313P0002.A42292...TMS21F1313P0002,NA,NA,NA
TMS21F1315P0004.A42356...TMS21F1315P0004,NA,NA,NA
TMS21F1319P0013.A42393...TMS21F1319P0013,NA,NA,NA
TMS21F1336P0001.A42401...TMS21F1336P0001,NA,NA,NA
TMS21F1336P0012.A42375...TMS21F1336P0012,NA,NA,NA
TMS21F1336P0029.A42414...TMS21F1336P0029,NA,NA,NA
TMS21F1336P0048.A42377...TMS21F1336P0048,NA,NA,NA
TMS21F1336P0052.A42432...TMS21F1336P0052,NA,NA,NA
TMS21F1337P0005.A42297...TMS21F1337P0005,NA,NA,NA
TMS21F1338P0002.A42287...TMS21F1338P0002,NA,NA,NA
TMS21F1339P0026.A42391...TMS21F1339P0026,NA,NA,NA
TMS21F1343P0003.A42373...TMS21F1343P0003,NA,NA,NA
TMS21F1344P0003.A42351...TMS21F1344P0003,NA,NA,NA
TMS21F1346P0002.A42376...TMS21F1346P0002,NA,NA,NA
TMS21F1355P0043.A42237...TMS21F1355P0043,NA,NA,NA
TMS21F1356P0088.A42354...TMS21F1356P0088,NA,NA,NA
TMS21F1364P0006.A42304...TMS21F1364P0006,NA,NA,NA
TMS21F1366P0043.A42402...TMS21F1366P0043,NA,NA,NA
TMS21F1366P0050.A42446...TMS21F1366P0050,NA,NA,NA
TMS21F1368P0022.A42302...TMS21F1368P0022,NA,NA,NA
TMS21F1368P0028.A42303...TMS21F1368P0028,NA,NA,NA
TMS21F1370P0001.A42286...TMS21F1370P0001,NA,NA,NA
TMS21F1370P0045.A42315...TMS21F1370P0045,NA,NA,NA
TMS21F1371P0012.A42261...TMS21F1371P0012,NA,NA,NA
TMS21F1372P0027.A42281...TMS21F1372P0027,NA,NA,NA
TMS21F1373P0010.A42314...TMS21F1373P0010,NA,NA,NA
TMS21F1378P0012.A42259...TMS21F1378P0012,NA,NA,NA
TMS21F1379P0005.A42218...TMS21F1379P0005,NA,NA,NA
TMS21F1380P0031.A42243...TMS21F1380P0031,NA,NA,NA
TMS21F1380P0044.A42246...TMS21F1380P0044,NA,NA,NA
TMS21F1381P0002.A42240...TMS21F1381P0002,NA,NA,NA
TMS21F1383P0037.A42242...TMS21F1383P0037,NA,NA,NA
TMS21F1384P0021.A42255...TMS21F1384P0021,NA,NA,NA
TMS21F1384P0034.A42239...TMS21F1384P0034,NA,NA,NA
TMS21F1385P0046.A42258...TMS21F1385P0046,NA,NA,NA
TMS21F1387P0014.A42223...TMS21F1387P0014,NA,NA,NA
TMS21F1387P0017.A42228...TMS21F1387P0017,NA,NA,NA
TMS21F1389P0003.A42270...TMS21F1389P0003,NA,NA,NA
TMS21F1391P0004.A42219...TMS21F1391P0004,NA,NA,NA
TMS21F1392P0001.A42220...TMS21F1392P0001,NA,NA,NA
TMS21F1395P0009.A42295...TMS21F1395P0009,NA,NA,NA
TMS21F1395P0016.A42285...TMS21F1395P0016,NA,NA,NA
TMS21F1395P0032.A42268...TMS21F1395P0032,NA,NA,NA
TMS21F1397P0016.A42273...TMS21F1397P0016,NA,NA,NA
TMS21F1399P0022.A42310...TMS21F1399P0022,NA,NA,NA
TMS21F1402P0044.A42262...TMS21F1402P0044,NA,NA,NA
TMS21F1402P0064.A42263...TMS21F1402P0064,NA,NA,NA
TMS21F1403P0042.A42283...TMS21F1403P0042,NA,NA,NA
TMS21F1404P0010.A42306...TMS21F1404P0010,NA,NA,NA
TMS21F1405P0001.A42265...TMS21F1405P0001,NA,NA,NA
TMS21F1406P0016.A42284...TMS21F1406P0016,NA,NA,NA
TMS21F1406P0027.A42271...TMS21F1406P0027,NA,NA,NA
TMS21F1406P0041.A42299...TMS21F1406P0041,NA,NA,NA
TMS21F1407P0036.A42280...TMS21F1407P0036,NA,NA,NA
TMS21F1408P0034.A42235...TMS21F1408P0034,NA,NA,NA
TMS21F1408P0039.A42238...TMS21F1408P0039,NA,NA,NA
TMS21F1410P0001.A42266...TMS21F1410P0001,NA,NA,NA
TMS21F1411P0013.A42264...TMS21F1411P0013,NA,NA,NA
TMS21F1411P0016.A42251...TMS21F1411P0016,NA,NA,NA
TMS21F1422P0016.A42289...TMS21F1422P0016,NA,NA,NA
TMS21F1422P0034.A42309...TMS21F1422P0034,NA,NA,NA
TMS21F1422P0035.A42300...TMS21F1422P0035,NA,NA,NA
TMS21F1423P0003.A42301...TMS21F1423P0003,NA,NA,NA
TMS21F1427P0003.A42254...TMS21F1427P0003,NA,NA,NA
TMS21F1432P0001.A42253...TMS21F1432P0001,NA,NA,NA
TMS21F1434P0007.A42275...TMS21F1434P0007,NA,NA,NA
TMS21F1435P0005.A42278...TMS21F1435P0005,NA,NA,NA
TMS21F1435P0015.A42308...TMS21F1435P0015,NA,NA,NA
TMS21F1437P0002.A42307...TMS21F1437P0002,NA,NA,NA
TMS21F1440P0017.A42252...TMS21F1440P0017,NA,NA,NA
TMS21F1442P0003.A42298...TMS21F1442P0003,NA,NA,NA
TMS21F1443P0002.A42175...TMS21F1443P0002,NA,NA,NA
TMS21F1446P0016.A42260...TMS21F1446P0016,NA,NA,NA
TMS21F1447P0015.A42166...TMS21F1447P0015,NA,NA,NA
TMS21F1449P0001.A42282...TMS21F1449P0001,NA,NA,NA
TMS21F1449P0034.A42203...TMS21F1449P0034,NA,NA,NA
TMS21F1449P0063.A42277...TMS21F1449P0063,NA,NA,NA
TMS21F1449P0076.A42279...TMS21F1449P0076,NA,NA,NA
TMS21F1449P0127.A42256...TMS21F1449P0127,NA,NA,NA
TMS21F1461P0009.A42190...TMS21F1461P0009,NA,NA,NA
TMS21F1464P0011.A42167...TMS21F1464P0011,NA,NA,NA
TMS21F1465P0018.A42163...TMS21F1465P0018,NA,NA,NA
TMS21F1465P0035.A42170...TMS21F1465P0035,NA,NA,NA
TMS21F1465P0045.A42161...TMS21F1465P0045,NA,NA,NA
TMS21F1465P0046.A42162...TMS21F1465P0046,NA,NA,NA
TMS21F1472P0021.A42165...TMS21F1472P0021,NA,NA,NA
TMS21F1473P0009.A42159...TMS21F1473P0009,NA,NA,NA
TMS21F1473P0010.A42152...TMS21F1473P0010,NA,NA,NA
TMS21F1473P0015.A42151...TMS21F1473P0015,NA,NA,NA
TMS21F1478P0015.A42205...TMS21F1478P0015,NA,NA,NA
TMS21F1489P0009.A42189...TMS21F1489P0009,NA,NA,NA
TMS21F1489P0020.A42224...TMS21F1489P0020,NA,NA,NA
TMS21F1489P0031.A42229...TMS21F1489P0031,NA,NA,NA
TMS21F1490P0026.A42200...TMS21F1490P0026,NA,NA,NA
TMS21F1491P0011.A42187...TMS21F1491P0011,NA,NA,NA
TMS21F1494P0032.A42164...TMS21F1494P0032,NA,NA,NA
TMS21F1495P0028.A42227...TMS21F1495P0028,NA,NA,NA
TMS21F1495P0034.A42215...TMS21F1495P0034,NA,NA,NA
TMS21F1495P0082.A42194...TMS21F1495P0082,NA,NA,NA
TMS21F1495P0083.A42193...TMS21F1495P0083,NA,NA,NA
TMS21F1496P0010.A42216...TMS21F1496P0010,NA,NA,NA
TMS21F1499P0010.A42150...TMS21F1499P0010,NA,NA,NA
TMS21F1501P0002.A42202...TMS21F1501P0002,NA,NA,NA
TMS21F1502P0007.A42147...TMS21F1502P0007,NA,NA,NA
TMS21F1509P0011.A42173...TMS21F1509P0011,NA,NA,NA
TMS21F1510P0009.A42201...TMS21F1510P0009,NA,NA,NA
TMS21F1510P0027.A42145...TMS21F1510P0027,NA,NA,NA
TMS21F1514P0001.A42153...TMS21F1514P0001,NA,NA,NA
TMS21F1524P0021.A42208...TMS21F1524P0021,NA,NA,NA
TMS21F1524P0028.A42212...TMS21F1524P0028,NA,NA,NA
TMS21F1524P0041.A42210...TMS21F1524P0041,NA,NA,NA
TMS21F1524P0042.A42214...TMS21F1524P0042,NA,NA,NA
TMS21F1533P0027.A42234...TMS21F1533P0027,NA,NA,NA
TMS21F1535P0001.A42204...TMS21F1535P0001,NA,NA,NA
TMS21F1536P0028.A42177...TMS21F1536P0028,NA,NA,NA
TMS21F1537P0003.A42199...TMS21F1537P0003,NA,NA,NA
TMS21F1538P0004.A42172...TMS21F1538P0004,NA,NA,NA
TMS21F1538P0022.A42197...TMS21F1538P0022,NA,NA,NA
TMS21F1540P0003.A42160...TMS21F1540P0003,NA,NA,NA
TMS21F1544P0006.A42198...TMS21F1544P0006,NA,NA,NA
TMS21F1545P0081.A42146...TMS21F1545P0081,NA,NA,NA
TMS21F1545P0137.A42188...TMS21F1545P0137,NA,NA,NA
TMS21F1547P0002.A42206...TMS21F1547P0002,NA,NA,NA
TMS21F1547P0078.A42176...TMS21F1547P0078,NA,NA,NA
TMS21F1547P0079.A42174...TMS21F1547P0079,NA,NA,NA
TMS21F1547P0091.A42192...TMS21F1547P0091,NA,NA,NA
TMS21F1547P0107.A42226...TMS21F1547P0107,NA,NA,NA
TMS21F1547P0126.A42179...TMS21F1547P0126,NA,NA,NA
TMS21F1547P0159.A42191...TMS21F1547P0159,NA,NA,NA
TMS21F1549P0079.A42155...TMS21F1549P0079,NA,NA,NA
TMS21F1549P0119.A42211...TMS21F1549P0119,NA,NA,NA
TMS21F1551P0025.A42148...TMS21F1551P0025,NA,NA,NA
TMS21F1552P0001.A42178...TMS21F1552P0001,NA,NA,NA
TMS21F1552P0003.A42158...TMS21F1552P0003,NA,NA,NA
TMS21F1556P0094.A42196...TMS21F1556P0094,NA,NA,NA
TMS21F1556P0100.A42195...TMS21F1556P0100,NA,NA,NA
TMS21F1559P0014.A42149...TMS21F1559P0014,NA,NA,NA
TMS21F1567P0057.A42207...TMS21F1567P0057,NA,NA,NA
TMS21F1567P0059.A42233...TMS21F1567P0059,NA,NA,NA
TMS21F1567P0064.A42209...TMS21F1567P0064,NA,NA,NA
TMS21F1572P0024.A42168...TMS21F1572P0024,NA,NA,NA
TMS21F1574P0003.A42363...TMS21F1574P0003,NA,NA,NA
TMS21F1574P0012.A42332...TMS21F1574P0012,NA,NA,NA
TMS21F1575P0014.A42180...TMS21F1575P0014,NA,NA,NA
TMS21F1575P0049.A42169...TMS21F1575P0049,NA,NA,NA
TMS21F1576P0007.A42348...TMS21F1576P0007,NA,NA,NA
TMS21F1576P0015.A42337...TMS21F1576P0015,NA,NA,NA
TMS21F1577P0016.A42330...TMS21F1577P0016,NA,NA,NA
TMS21F1578P0022.A42183...TMS21F1578P0022,NA,NA,NA
TMS21F1582P0085.A42333...TMS21F1582P0085,NA,NA,NA
TMS21F1582P0094.A42334...TMS21F1582P0094,NA,NA,NA
TMS21F1592P0079.A42318...TMS21F1592P0079,NA,NA,NA
TMS21F1593P0103.A42343...TMS21F1593P0103,NA,NA,NA
TMS21F1593P0115.A42344...TMS21F1593P0115,NA,NA,NA
TMS21F1594P0133.A42346...TMS21F1594P0133,NA,NA,NA
TMS21F1596P0001.A42339...TMS21F1596P0001,NA,NA,NA
TMS21F1598P0012.A42340...TMS21F1598P0012,NA,NA,NA
TMS21F1599P0044.A42328...TMS21F1599P0044,NA,NA,NA
TMS21F1599P0073.A42184...TMS21F1599P0073,NA,NA,NA
TMS21F1599P0094.A42157...TMS21F1599P0094,NA,NA,NA
TMS21F1601P0010.A42341...TMS21F1601P0010,NA,NA,NA
TMS21F1601P0019.A42338...TMS21F1601P0019,NA,NA,NA
TMS21F1601P0086.A42324...TMS21F1601P0086,NA,NA,NA
TMS21F1601P0121.A42329...TMS21F1601P0121,NA,NA,NA
TMS21F1601P0126.A42321...TMS21F1601P0126,NA,NA,NA
TMS21F1602P0005.A42319...TMS21F1602P0005,NA,NA,NA
TMS21F1602P0014.A42274...TMS21F1602P0014,NA,NA,NA
TMS21F1602P0020.A42323...TMS21F1602P0020,NA,NA,NA
TMS21F1602P0027.A42322...TMS21F1602P0027,NA,NA,NA
TMS21F1602P0031.A42327...TMS21F1602P0031,NA,NA,NA
TMS21F1602P0086.A42345...TMS21F1602P0086,NA,NA,NA
TMS21F1603P0005.A42171...TMS21F1603P0005,NA,NA,NA
TMS21F1609P0012.A42222...TMS21F1609P0012,NA,NA,NA
TMS21F1610P0019.A42347...TMS21F1610P0019,NA,NA,NA
TMS21F1610P0027.A42331...TMS21F1610P0027,NA,NA,NA
TMS21F1611P0005.A42182...TMS21F1611P0005,NA,NA,NA
TMS21F1613P0027.A42185...TMS21F1613P0027,NA,NA,NA
TMS21F1615P0021.A42156...TMS21F1615P0021,NA,NA,NA
TMS21F1616P0009.A42320...TMS21F1616P0009,NA,NA,NA
TMS21F1623P0028.A42362...TMS21F1623P0028,NA,NA,NA
TMS21F1624P0057.A42181...TMS21F1624P0057,NA,NA,NA
TMS21F1624P0184.A42094...TMS21F1624P0184,NA,NA,NA
TMS21F1625P0014.A42083...TMS21F1625P0014,NA,NA,NA
TMS21F1625P0018.A42085...TMS21F1625P0018,NA,NA,NA
TMS21F1625P0038.A42084...TMS21F1625P0038,NA,NA,NA
TMS21F1626P0069.A42104...TMS21F1626P0069,NA,NA,NA
TMS21F1628P0017.A42088...TMS21F1628P0017,NA,NA,NA
TMS21F1628P0024.A42086...TMS21F1628P0024,NA,NA,NA
TMS21F1628P0070.A42090...TMS21F1628P0070,NA,NA,NA
TMS21F1628P0136.A42089...TMS21F1628P0136,NA,NA,NA
TMS21F1632P0026.A42127...TMS21F1632P0026,NA,NA,NA
TMS21F1632P0027.A42136...TMS21F1632P0027,NA,NA,NA
TMS21F1632P0057.A42121...TMS21F1632P0057,NA,NA,NA
TMS21F1632P0068.A42112...TMS21F1632P0068,NA,NA,NA
TMS21F1632P0096.A42123...TMS21F1632P0096,NA,NA,NA
TMS21F1632P0097.A42138...TMS21F1632P0097,NA,NA,NA
TMS21F1633P0055.A42082...TMS21F1633P0055,NA,NA,NA
TMS21F1633P0072.A42078...TMS21F1633P0072,NA,NA,NA
TMS21F1634P0007.A42076...TMS21F1634P0007,NA,NA,NA
TMS21F1636P0006.A42100...TMS21F1636P0006,NA,NA,NA
TMS21F1637P0011.A42097...TMS21F1637P0011,NA,NA,NA
TMS21F1640P0014.A42113...TMS21F1640P0014,NA,NA,NA
TMS21F1646P0004.A42108...TMS21F1646P0004,NA,NA,NA
TMS21F1647P0018.A42080...TMS21F1647P0018,NA,NA,NA
TMS21F1647P0024.A42111...TMS21F1647P0024,NA,NA,NA
TMS21F1647P0039.A42103...TMS21F1647P0039,NA,NA,NA
TMS21F1647P0054.A42081...TMS21F1647P0054,NA,NA,NA
TMS21F1648P0002.A42461...TMS21F1648P0002,NA,NA,NA
TMS21F1648P0005.A42457...TMS21F1648P0005,NA,NA,NA
TMS21F1648P0017.A42462...TMS21F1648P0017,NA,NA,NA
TMS21F1648P0030.A42463...TMS21F1648P0030,NA,NA,NA
TMS21F1648P0031.A42454...TMS21F1648P0031,NA,NA,NA
TMS21F1650P0016.A42493...TMS21F1650P0016,NA,NA,NA
TMS21F1650P0018.A42460...TMS21F1650P0018,NA,NA,NA
TMS21F1661P0028.A42450...TMS21F1661P0028,NA,NA,NA
TMS21F1664P0018.A42487...TMS21F1664P0018,NA,NA,NA
TMS21F1664P0019.A42464...TMS21F1664P0019,NA,NA,NA
TMS21F1665P0006.A42465...TMS21F1665P0006,NA,NA,NA
TMS21F1667P0003.A42453...TMS21F1667P0003,NA,NA,NA
TMS21F1674P0008.A42488...TMS21F1674P0008,NA,NA,NA
TMS21F1675P0001.A42455...TMS21F1675P0001,NA,NA,NA
TMS21F1679P0006.A42468...TMS21F1679P0006,NA,NA,NA
TMS21F1682P0040.A42449...TMS21F1682P0040,NA,NA,NA
TMS21F1688P0019.A42467...TMS21F1688P0019,NA,NA,NA
TMS21F1689P0002.A42475...TMS21F1689P0002,NA,NA,NA
TMS21F1690P0005.A42452...TMS21F1690P0005,NA,NA,NA
TMS21F1691P0005.A42472...TMS21F1691P0005,NA,NA,NA
TMS21F1694P0024.A42485...TMS21F1694P0024,NA,NA,NA
TMS21F1697P0042.A42476...TMS21F1697P0042,NA,NA,NA
TMS21F1698P0017.A42483...TMS21F1698P0017,NA,NA,NA
TMS21F1703P0002.A42451...TMS21F1703P0002,NA,NA,NA
TMS21F1705P0014.A42484...TMS21F1705P0014,NA,NA,NA
TMS21F1708P0038.A42481...TMS21F1708P0038,NA,NA,NA
TMS21F1708P0097.A42448...TMS21F1708P0097,NA,NA,NA
TMS21F1710P0019.A42469...TMS21F1710P0019,NA,NA,NA
TMS21F1710P0026.A42505...TMS21F1710P0026,NA,NA,NA
TMS21F1712P0008.A42508...TMS21F1712P0008,NA,NA,NA
TMS21F1718P0112.A42471...TMS21F1718P0112,NA,NA,NA
TMS21F1725P0010.A42507...TMS21F1725P0010,NA,NA,NA
TMS21F1727P0006.A42502...TMS21F1727P0006,NA,NA,NA
TMS21F1730P0003.A42490...TMS21F1730P0003,NA,NA,NA
TMS21F1730P0007.A42459...TMS21F1730P0007,NA,NA,NA
TMS21F1733P0003.A42458...TMS21F1733P0003,NA,NA,NA
TMS21F1740P0026.A42480...TMS21F1740P0026,NA,NA,NA
TMS21F1745P0003.A42486...TMS21F1745P0003,NA,NA,NA
TMS21F1747P0088.A42504...TMS21F1747P0088,NA,NA,NA
TMS21F1756P0001.A42482...TMS21F1756P0001,NA,NA,NA
TMS21F1757P0001.A42479...TMS21F1757P0001,NA,NA,NA
TMS21F1757P0015.A42503...TMS21F1757P0015,NA,NA,NA
TMS21F1758P0005.A42477...TMS21F1758P0005,NA,NA,NA
TMS21F1759P0024.A42447...TMS21F1759P0024,NA,NA,NA
TMS21F1759P0030.A42478...TMS21F1759P0030,NA,NA,NA
TMS21F1760P0023.A42456...TMS21F1760P0023,NA,NA,NA
TMS21F1777P0053.A42491...TMS21F1777P0053,NA,NA,NA
TMS21F1777P0068.A42470...TMS21F1777P0068,NA,NA,NA
TMS21F1777P0098.A42494...TMS21F1777P0098,NA,NA,NA
TMS21F1777P0119.A42473...TMS21F1777P0119,NA,NA,NA
TMS21F1778P0004.A42474...TMS21F1778P0004,NA,NA,NA
TMS21F1779P0048.A42489...TMS21F1779P0048,NA,NA,NA
TMS21F1779P0056.A42466...TMS21F1779P0056,NA,NA,NA
TMS21F1779P0059.A42492...TMS21F1779P0059,NA,NA,NA
TMS21F1779P0099.A42506...TMS21F1779P0099,NA,NA,NA
TMS21F1802P0026.A42500...TMS21F1802P0026,NA,NA,NA
TMS21F1804P0002.A42514...TMS21F1804P0002,NA,NA,NA
TMS21F1807P0004.A42509...TMS21F1807P0004,NA,NA,NA
TMS21F1808P0019.A42515...TMS21F1808P0019,NA,NA,NA
TMS21F1810P0006.A42499...TMS21F1810P0006,NA,NA,NA
TMS21F1810P0014.A42497...TMS21F1810P0014,NA,NA,NA
TMS21F1811P0003.A42516...TMS21F1811P0003,NA,NA,NA
TMS21F1826P0007.A42512...TMS21F1826P0007,NA,NA,NA
TMS21F1827P0009.A42518...TMS21F1827P0009,NA,NA,NA
TMS21F1829P0011.A41736...TMS21F1829P0011,NA,NA,NA
TMS21F1830P0009.A42501...TMS21F1830P0009,NA,NA,NA
TMS21F1845P0011.A42522...TMS21F1845P0011,NA,NA,NA
TMS21F1847P0019.A42521...TMS21F1847P0019,NA,NA,NA
TMS21F1847P0034.A42495...TMS21F1847P0034,NA,NA,NA
TMS21F1849P0004.A42517...TMS21F1849P0004,NA,NA,NA
TMS21F1849P0009.A42498...TMS21F1849P0009,NA,NA,NA
TMS21F1849P0038.A42511...TMS21F1849P0038,NA,NA,NA
TMS21F1849P0053.A42513...TMS21F1849P0053,NA,NA,NA
TMS21F1849P0055.A42496...TMS21F1849P0055,NA,NA,NA
TMS21F1851P0004.A42510...TMS21F1851P0004,NA,NA,NA
TMS21F1862P0002.A42519...TMS21F1862P0002,NA,NA,NA
TMS21F1863P0001.A42520...TMS21F1863P0001,NA,NA,NA
TMS21F1871P0001.A41957...TMS21F1871P0001,NA,NA,NA
TMS21F1871P0002.A42001...TMS21F1871P0002,NA,NA,NA
TMS21F1871P0004.A41878...TMS21F1871P0004,NA,NA,NA
TMS21F1871P0007.A41737...TMS21F1871P0007,NA,NA,NA
TMS21F1871P0008.A41983...TMS21F1871P0008,NA,NA,NA
TMS21F1872P0001.A41938...TMS21F1872P0001,NA,NA,NA
TMS21F1872P0004.A41761...TMS21F1872P0004,NA,NA,NA
TMS21F1872P0007.A41835...TMS21F1872P0007,NA,NA,NA
TMS21F1872P0010.A41927...TMS21F1872P0010,NA,NA,NA
TMS21F1873P0001.A41726...TMS21F1873P0001,NA,NA,NA
TMS21F1873P0004.A42063...TMS21F1873P0004,NA,NA,NA
TMS21F1873P0009.A41800...TMS21F1873P0009,NA,NA,NA
TMS21F1873P0012.A41765...TMS21F1873P0012,NA,NA,NA
TMS21F1873P0015.A41843...TMS21F1873P0015,NA,NA,NA
TMS21F1874P0001.A41967...TMS21F1874P0001,NA,NA,NA
TMS21F1874P0011.A42024...TMS21F1874P0011,NA,NA,NA
TMS21F1874P0017.A42011...TMS21F1874P0017,NA,NA,NA
TMS21F1874P0024.A41994...TMS21F1874P0024,NA,NA,NA
TMS21F1874P0027.A41873...TMS21F1874P0027,NA,NA,NA
TMS21F1875P0005.A41805...TMS21F1875P0005,NA,NA,NA
TMS21F1875P0009.A41706...TMS21F1875P0009,NA,NA,NA
TMS21F1875P0011.A41768...TMS21F1875P0011,NA,NA,NA
TMS21F1875P0024.A42020...TMS21F1875P0024,NA,NA,NA
TMS21F1875P0031.A41699...TMS21F1875P0031,NA,NA,NA
TMS21F1876P0006.A41906...TMS21F1876P0006,NA,NA,NA
TMS21F1876P0007.A41893...TMS21F1876P0007,NA,NA,NA
TMS21F1876P0010.A42033...TMS21F1876P0010,NA,NA,NA
TMS21F1876P0012.A41753...TMS21F1876P0012,NA,NA,NA
TMS21F1876P0018.A41859...TMS21F1876P0018,NA,NA,NA
TMS21F1877P0001.A41836...TMS21F1877P0001,NA,NA,NA
TMS21F1877P0005.A41822...TMS21F1877P0005,NA,NA,NA
TMS21F1877P0008.A41733...TMS21F1877P0008,NA,NA,NA
TMS21F1877P0010.A41685...TMS21F1877P0010,NA,NA,NA
TMS21F1877P0012.A42030...TMS21F1877P0012,NA,NA,NA
TMS21F1879P0004.A42041...TMS21F1879P0004,NA,NA,NA
TMS21F1879P0007.A41912...TMS21F1879P0007,NA,NA,NA
TMS21F1879P0018.A41823...TMS21F1879P0018,NA,NA,NA
TMS21F1879P0019.A41760...TMS21F1879P0019,NA,NA,NA
TMS21F1879P0028.A41889...TMS21F1879P0028,NA,NA,NA
TMS21F1880P0004.A42023...TMS21F1880P0004,NA,NA,NA
TMS21F1880P0012.A41727...TMS21F1880P0012,NA,NA,NA
TMS21F1880P0018.A41852...TMS21F1880P0018,NA,NA,NA
TMS21F1880P0021.A41693...TMS21F1880P0021,NA,NA,NA
TMS21F1880P0023.A41764...TMS21F1880P0023,NA,NA,NA
TMS21F1881P0003.A42070...TMS21F1881P0003,NA,NA,NA
TMS21F1881P0009.A41914...TMS21F1881P0009,NA,NA,NA
TMS21F1881P0024.A41969...TMS21F1881P0024,NA,NA,NA
TMS21F1881P0027.A41945...TMS21F1881P0027,NA,NA,NA
TMS21F1882P0002.A41775...TMS21F1882P0002,NA,NA,NA
TMS21F1882P0004.A41767...TMS21F1882P0004,NA,NA,NA
TMS21F1882P0005.A41748...TMS21F1882P0005,NA,NA,NA
TMS21F1882P0007.A41712...TMS21F1882P0007,NA,NA,NA
TMS21F1883P0004.A41797...TMS21F1883P0004,NA,NA,NA
TMS21F1883P0005.A41964...TMS21F1883P0005,NA,NA,NA
TMS21F1883P0008.A41825...TMS21F1883P0008,NA,NA,NA
TMS21F1883P0009.A41724...TMS21F1883P0009,NA,NA,NA
